"VelocidadViento","Humedad","Temperatura","DíaFestivo","DíaSemana","DíaNoLaborable","Estación","Clima","Fecha","Año","Mes","Hora","Total"
0.194,0.93,0.24,0,3,1,1,2,"2011-02-02",0,2,11,53
0.2985,0.42,0.92,0,0,0,3,1,"2012-07-08",1,7,11,396
0.1045,0.27,0.9,0,5,1,3,1,"2012-07-06",1,7,13,298
0.2537,0.6,0.6,0,0,0,2,1,"2012-05-13",1,5,10,353
0.1642,0.89,0.64,0,6,0,3,1,"2012-06-30",1,6,5,13
0.5522,0.45,0.32,0,5,1,1,2,"2012-12-21",1,12,9,271
0,0.52,0.54,0,0,0,2,2,"2012-04-15",1,4,4,18
0.1642,0.89,0.64,0,6,0,3,3,"2012-06-30",1,6,0,71
0.1045,0.93,0.18,0,5,1,1,3,"2011-01-28",0,1,12,30
0.1045,0.46,0.34,0,4,1,4,1,"2011-12-01",0,12,20,190
0.0896,0.78,0.58,0,0,0,3,3,"2011-09-11",0,9,23,49
0.2239,0.5,0.4,0,1,1,2,1,"2011-04-04",0,4,0,10
0.4179,0.29,0.5,0,6,0,1,1,"2011-03-19",0,3,15,317
0,0.74,0.66,0,2,1,3,2,"2011-06-28",0,6,2,18
0.0896,0.77,0.52,0,3,1,2,1,"2012-06-06",1,6,22,251
0.2239,0.48,0.48,0,6,0,4,2,"2011-10-22",0,10,14,313
0.194,0.6,0.6,0,1,1,3,2,"2011-09-19",0,9,14,193
0.2239,0.62,0.42,0,4,1,1,1,"2011-03-17",0,3,21,142
0.2239,0.37,0.72,0,6,0,2,1,"2012-06-16",1,6,14,576
0.2239,0.83,0.6,0,6,0,3,1,"2012-08-18",1,8,6,33
0.194,0.33,0.76,0,4,1,3,1,"2011-06-30",0,6,13,237
0.2985,0.33,0.76,0,4,1,2,1,"2012-05-31",1,5,15,295
0.194,0.65,0.7,0,1,1,3,1,"2012-06-25",1,6,9,271
0.1642,0.87,0.34,0,2,1,1,1,"2012-01-24",1,1,12,182
0.3881,0.35,0.6,0,2,1,3,1,"2012-06-26",1,6,1,35
0.0896,0.48,0.5,0,2,1,4,1,"2011-11-01",0,11,12,184
0,0.73,0.62,0,4,1,3,1,"2012-08-30",1,8,5,38
0.3284,0.41,0.26,0,6,0,4,1,"2012-11-24",1,11,5,8
0.3284,0.41,0.24,1,1,0,1,2,"2012-01-02",1,1,21,67
0.2537,0.19,0.34,0,2,1,1,1,"2011-02-15",0,2,16,106
0.1642,0.47,0.4,0,5,1,4,1,"2012-12-14",1,12,15,315
0.1642,0.37,0.9,0,5,1,3,1,"2011-07-22",0,7,18,288
0.2985,0.54,0.72,0,1,1,3,2,"2012-07-02",1,7,4,18
0.3881,0.94,0.54,0,2,1,3,3,"2011-09-06",0,9,15,93
0.2985,0.7,0.74,0,2,1,2,1,"2012-05-29",1,5,10,188
0.5224,0.46,0.34,0,2,1,2,1,"2011-04-05",0,4,21,95
0.1045,0.57,0.34,0,1,1,1,1,"2012-03-12",1,3,6,94
0.2239,0.51,0.22,0,2,1,1,1,"2011-02-22",0,2,17,198
0.2836,0.54,0.14,0,0,0,1,1,"2012-01-15",1,1,10,131
0.1343,0.7,0.3,0,4,1,1,2,"2012-02-16",1,2,7,292
0,0.39,0.32,0,2,1,1,1,"2011-03-01",0,3,13,82
0.194,0.49,0.84,0,3,1,2,1,"2012-06-20",1,6,11,194
0.3582,0.39,0.54,0,3,1,2,2,"2012-03-28",1,3,12,269
0.0896,0.94,0.62,0,0,0,3,2,"2011-07-03",0,7,6,7
0,0.88,0.48,1,1,0,4,1,"2011-10-10",0,10,2,22
0.1642,0.35,0.6,0,6,0,2,3,"2011-05-07",0,5,14,382
0.2985,0.46,0.8,0,0,0,3,1,"2011-07-17",0,7,18,395
0.1045,0.56,0.28,0,3,1,2,1,"2012-04-11",1,4,6,109
0.2537,0.56,0.6,0,4,1,2,2,"2012-06-14",1,6,4,8
0.1343,0.31,0.78,0,1,1,2,1,"2011-06-06",0,6,14,147
0.1045,0.58,0.44,0,2,1,4,2,"2011-12-20",0,12,14,140
0.1642,0.34,0.5,0,4,1,2,1,"2011-05-05",0,5,20,263
0,0.69,0.66,0,6,0,3,1,"2011-08-20",0,8,8,138
0.2836,0.65,0.64,0,5,1,2,1,"2011-05-27",0,5,5,39
0.0896,0.59,0.46,0,2,1,2,1,"2011-05-10",0,5,1,15
0.194,0.77,0.5,0,1,1,2,1,"2012-05-07",1,5,3,6
0.194,0.42,0.5,0,3,1,2,2,"2012-04-18",1,4,2,10
0,0.74,0.7,0,0,0,2,1,"2011-06-12",0,6,8,94
0.2239,0.87,0.38,0,0,0,4,1,"2011-11-27",0,11,7,26
0.2836,0.28,0.74,0,3,1,2,1,"2011-06-15",0,6,13,194
0.2985,1,0.3,0,6,0,1,2,"2011-03-05",0,3,7,18
0.1045,0.79,0.72,0,0,0,3,1,"2012-08-05",1,8,21,214
0.1642,0.36,0.64,0,6,0,2,2,"2012-05-12",1,5,19,443
0.194,0.7,0.74,0,4,1,3,2,"2011-06-23",0,6,8,437
0,0.94,0.54,0,3,1,3,1,"2011-09-21",0,9,1,21
0.3284,0.63,0.46,0,4,1,3,1,"2011-09-15",0,9,21,150
0.2537,0.4,0.38,1,1,0,1,1,"2011-12-26",0,12,15,135
0.3582,0.49,0.82,0,1,1,3,1,"2011-07-18",0,7,18,561
0.0896,0.88,0.6,0,6,0,4,2,"2011-09-24",0,9,9,176
0.194,0.82,0.5,0,6,0,4,2,"2012-10-27",1,10,6,37
0,0.47,0.2,0,1,1,1,1,"2011-01-03",0,1,19,112
0.0896,0.59,0.16,0,1,1,1,3,"2011-01-31",0,1,21,61
0.2239,0.56,0.3,0,2,1,4,1,"2012-11-06",1,11,19,376
0.4478,0.83,0.62,0,4,1,2,2,"2011-04-28",0,4,2,26
0.2836,0.45,0.32,1,1,0,1,1,"2011-12-26",0,12,6,7
0.2239,0.54,0.7,0,3,1,3,1,"2011-07-27",0,7,6,127
0,0.68,0.52,0,3,1,2,1,"2012-06-06",1,6,1,31
0.4627,0.79,0.7,0,6,0,3,2,"2011-08-27",0,8,10,206
0.0896,0.83,0.66,0,2,1,3,2,"2012-08-28",1,8,5,45
0,0.8,0.22,0,5,1,4,1,"2011-12-09",0,12,3,10
0.1642,0.39,0.3,0,5,1,2,2,"2011-03-25",0,3,21,78
0.1343,0.62,0.72,0,6,0,2,2,"2011-06-11",0,6,18,288
0.2239,0.69,0.22,0,5,1,1,1,"2012-01-20",1,1,7,191
0.0896,0.7,0.24,0,5,1,4,1,"2012-11-30",1,11,1,22
0.2537,0.6,0.54,0,2,1,2,1,"2011-06-14",0,6,4,7
0.1045,0.38,0.42,0,6,0,2,1,"2012-04-28",1,4,14,446
0.0896,0.88,0.58,0,2,1,2,2,"2012-05-15",1,5,9,360
0.0896,0.87,0.24,1,2,0,1,2,"2012-12-25",1,12,4,8
0,0.78,0.66,0,0,0,4,2,"2011-09-25",0,9,12,415
0.0896,0.83,0.66,0,3,1,2,1,"2012-06-20",1,6,4,13
0.3881,0.42,0.34,1,1,0,1,1,"2011-12-26",0,12,5,7
0.1642,0.51,0.2,0,0,0,1,1,"2012-12-23",1,12,2,23
0.1343,0.68,0.52,0,6,0,3,1,"2011-09-17",0,9,19,258
0.1642,0.61,0.34,0,0,0,4,1,"2011-11-13",0,11,5,7
0.3881,0.28,0.28,0,2,1,2,1,"2011-03-29",0,3,9,176
0.1343,0.37,0.7,0,5,1,2,1,"2012-06-08",1,6,21,345
0,0.41,0.66,0,0,0,3,1,"2012-09-16",1,9,17,575
0.3881,0.25,0.5,0,2,1,2,1,"2012-04-24",1,4,14,222
0.2239,0.67,0.52,0,6,0,3,2,"2011-09-17",0,9,12,372
0.2836,0.71,0.42,0,6,0,4,2,"2011-10-01",0,10,15,199
0.2836,0.5,0.14,0,1,1,1,1,"2011-01-03",0,1,8,157
0.2836,0.35,0.74,0,4,1,3,1,"2011-07-14",0,7,14,179
0.2985,0.72,0.46,0,6,0,1,2,"2011-01-01",0,1,13,100
0.1045,0.61,0.7,0,5,1,3,2,"2011-09-02",0,9,14,289
0.2836,0.56,0.6,0,2,1,4,1,"2012-09-25",1,9,22,193
0.2239,0.43,0.14,0,1,1,1,2,"2011-01-24",0,1,13,65
0.0896,0.51,0.48,0,1,1,2,2,"2012-04-30",1,4,13,252
0.3582,0.39,0.52,0,4,1,2,1,"2012-03-29",1,3,15,312
0.1045,0.94,0.38,0,1,1,4,2,"2012-12-10",1,12,2,8
0.1343,0.5,0.62,0,6,0,4,1,"2011-10-08",0,10,17,396
0.2537,0.78,0.6,0,3,1,2,1,"2011-05-18",0,5,15,171
0.194,0.89,0.64,0,2,1,4,3,"2011-09-27",0,9,9,195
0.0896,0.73,0.54,0,3,1,4,1,"2012-10-24",1,10,0,47
0,0.83,0.52,0,4,1,3,1,"2012-09-13",1,9,3,16
0.0896,0.72,0.48,0,0,0,4,1,"2012-09-30",1,9,23,61
0.2537,0.67,0.44,0,6,0,1,2,"2011-03-05",0,3,12,171
0.1642,0.57,0.64,0,6,0,2,1,"2012-06-09",1,6,9,343
0.194,0.4,0.36,0,2,1,4,1,"2011-12-13",0,12,17,401
0.1343,0.88,0.6,0,1,1,3,2,"2011-08-15",0,8,1,16
0.1343,0.83,0.56,0,3,1,4,3,"2011-10-12",0,10,1,14
0.194,0.65,0.3,0,4,1,4,2,"2012-11-15",1,11,7,410
0.3582,0.35,0.22,0,0,0,1,1,"2011-01-09",0,1,15,88
0.1343,0.74,0.74,0,0,0,3,3,"2012-09-02",1,9,15,358
0.2239,0.53,0.32,0,2,1,4,1,"2012-12-11",1,12,19,438
0,0.61,0.3,0,3,1,1,1,"2012-02-15",1,2,2,8
0.2836,0.69,0.62,0,2,1,2,1,"2011-04-26",0,4,0,33
0.2985,0.38,0.24,0,6,0,1,1,"2012-01-14",1,1,15,231
0.1343,0.47,0.84,0,4,1,3,1,"2012-07-19",1,7,13,258
0.2239,0.58,0.7,0,1,1,2,2,"2012-06-11",1,6,23,86
0.1642,0.75,0.22,1,1,0,1,1,"2011-12-26",0,12,0,12
0.2985,0.74,0.66,0,6,0,2,1,"2011-05-28",0,5,21,205
0.0896,0.94,0.52,0,2,1,4,2,"2011-10-11",0,10,1,17
0.194,0.48,0.76,0,2,1,2,2,"2011-06-07",0,6,10,129
0.1045,0.45,0.7,0,4,1,3,1,"2011-08-11",0,8,0,47
0.2985,0.62,0.44,1,5,0,2,1,"2011-04-15",0,4,8,304
0.3284,0.52,0.3,0,0,0,1,1,"2012-03-04",1,3,8,68
0.5224,0.5,0.4,0,1,1,2,1,"2012-04-02",1,4,10,207
0.2239,0.89,0.66,0,4,1,3,3,"2012-07-19",1,7,23,71
0.1343,0.93,0.36,0,6,0,4,2,"2012-12-08",1,12,1,100
0.0896,0.56,0.26,0,5,1,1,1,"2012-02-10",1,2,4,5
0.4179,0.52,0.24,0,0,0,1,2,"2012-12-30",1,12,6,11
0.1045,0.66,0.36,0,1,1,1,2,"2011-02-28",0,2,0,34
0.0896,0.89,0.66,0,0,0,3,3,"2012-09-02",1,9,23,126
0.0896,0.94,0.46,0,3,1,4,2,"2011-11-16",0,11,6,60
0,0.83,0.62,0,0,0,2,3,"2012-05-27",1,5,22,61
0.2985,0.5,0.4,0,4,1,1,2,"2011-02-24",0,2,14,74
0.3284,0.49,0.8,0,0,0,3,1,"2011-07-10",0,7,19,311
0.1045,0.75,0.24,1,4,0,4,1,"2012-11-22",1,11,3,10
0,0.72,0.52,0,3,1,4,1,"2011-10-05",0,10,22,159
0.194,0.44,0.68,0,5,1,2,1,"2012-06-15",1,6,20,389
0.1642,0.94,0.56,0,5,1,4,1,"2011-10-14",0,10,2,11
0.2239,0.88,0.62,0,2,1,2,3,"2011-05-24",0,5,22,145
0.2537,0.64,0.58,0,4,1,2,3,"2011-05-19",0,5,13,185
0.3582,0.76,0.32,0,3,1,1,2,"2011-03-09",0,3,13,100
0.1642,0.75,0.2,0,5,1,1,2,"2011-01-28",0,1,2,7
0.194,0.44,0.42,0,0,0,2,2,"2011-04-03",0,4,19,149
0.2239,0.48,0.76,0,1,1,2,2,"2012-06-11",1,6,11,206
0.194,0.69,0.2,0,4,1,1,1,"2011-02-24",0,2,6,62
0.2239,0.71,0.4,0,0,0,1,3,"2011-01-02",0,1,8,12
0.2537,0.42,0.3,0,4,1,4,1,"2011-11-17",0,11,21,121
0.1642,0.43,0.14,0,3,1,1,2,"2011-02-09",0,2,11,47
0.1343,0.54,0.38,0,4,1,4,2,"2012-11-01",1,11,21,271
0.1642,0.7,0.72,0,3,1,3,1,"2012-07-18",1,7,5,48
0.1045,0.55,0.74,0,0,0,3,1,"2012-06-24",1,6,22,184
0.194,0.62,0.4,0,6,0,4,1,"2011-10-22",0,10,0,97
0.1343,0.87,0.38,0,2,1,4,1,"2011-10-25",0,10,4,7
0.194,0.88,0.48,0,4,1,1,1,"2012-03-01",1,3,4,8
0.4179,0.62,0.44,0,5,1,1,1,"2012-02-24",1,2,20,173
0.1045,0.4,0.36,0,2,1,4,1,"2012-11-06",1,11,14,245
0,0.76,0.38,0,6,0,1,1,"2011-12-31",0,12,9,92
0,0.48,0.48,0,6,0,4,1,"2012-11-10",1,11,12,606
0.194,0.55,0.18,0,1,1,1,1,"2012-12-31",1,12,1,25
0.3582,0.87,0.24,1,1,0,1,2,"2011-02-21",0,2,18,72
0.4478,0.49,0.34,0,4,1,4,2,"2011-11-17",0,11,13,124
0.2537,0.94,0.38,0,3,1,2,3,"2011-04-13",0,4,5,8
0,0.87,0.36,0,3,1,4,1,"2011-11-09",0,11,0,16
0.1343,0.88,0.52,0,5,1,2,2,"2011-05-13",0,5,16,304
0.2239,0.5,0.64,0,5,1,4,2,"2012-09-28",1,9,18,669
0.2985,0.3,0.84,0,4,1,3,1,"2012-06-28",1,6,19,575
0.194,0.7,0.3,0,2,1,1,1,"2012-02-07",1,2,0,27
0.2537,0.87,0.36,0,2,1,4,3,"2012-10-09",1,10,2,11
0.0896,1,0.2,0,6,0,1,3,"2011-02-05",0,2,8,14
0.2537,0.79,0.7,0,5,1,3,1,"2011-09-09",0,9,17,510
0,0.56,0.6,0,1,1,4,1,"2011-11-28",0,11,14,147
0.3582,0.82,0.4,0,6,0,4,3,"2011-10-01",0,10,9,133
0,0.83,0.66,0,1,1,3,1,"2012-07-30",1,7,3,7
0.194,0.87,0.38,0,0,0,4,2,"2012-12-09",1,12,14,237
0.1343,0.31,0.66,0,4,1,2,1,"2012-05-17",1,5,17,852
0,0.4,0.2,0,4,1,1,1,"2011-02-03",0,2,19,98
0,0.88,0.44,0,1,1,2,1,"2011-05-09",0,5,1,39
0.1642,0.39,0.9,0,2,1,2,1,"2011-05-31",0,5,13,154
0.6119,0.56,0.56,0,5,1,1,3,"2011-02-25",0,2,14,86
0.2239,0.87,0.34,0,3,1,1,3,"2012-01-11",1,1,23,12
0.1045,0.65,0.64,0,5,1,3,1,"2011-07-15",0,7,7,280
0.194,0.66,0.34,0,2,1,4,2,"2012-11-20",1,11,4,11
0.2836,0.63,0.8,1,1,0,2,1,"2012-05-28",1,5,14,471
0.3284,0.61,0.34,0,4,1,4,2,"2011-11-17",0,11,9,203
0.194,0.39,0.66,0,0,0,2,1,"2012-06-03",1,6,20,321
0,0.94,0.62,0,3,1,3,3,"2011-09-21",0,9,20,163
0.194,0.88,0.54,0,3,1,2,2,"2012-05-02",1,5,7,364
0.2537,0.75,0.3,0,3,1,1,2,"2011-03-09",0,3,10,63
0.2537,0.74,0.72,0,0,0,3,1,"2012-08-05",1,8,4,19
0,0.75,0.28,0,3,1,4,1,"2011-12-14",0,12,7,251
0.0896,0.8,0.22,0,5,1,4,2,"2012-11-30",1,11,8,734
0,0.82,0.4,0,1,1,4,1,"2011-10-24",0,10,4,8
0.2537,0.63,0.5,0,0,0,4,1,"2011-11-27",0,11,20,108
0.3582,0.59,0.48,0,6,0,1,2,"2011-03-05",0,3,17,169
0.0896,0.66,0.76,0,0,0,3,1,"2012-09-02",1,9,17,509
0.7463,0.16,0.44,0,6,0,1,1,"2011-02-19",0,2,15,175
0.3284,0.44,0.22,0,0,0,1,1,"2012-02-26",1,2,6,6
0.194,0.73,0.62,0,5,1,3,1,"2011-07-15",0,7,1,24
0,0.82,0.5,0,3,1,4,1,"2011-10-26",0,10,19,337
0,0.59,0.5,0,5,1,3,1,"2011-09-16",0,9,23,134
0.1642,0.5,0.14,0,4,1,1,1,"2012-01-19",1,1,1,7
0,0.69,0.64,0,1,1,3,1,"2012-08-13",1,8,3,7
0,0.64,0.2,0,4,1,1,2,"2011-12-29",0,12,8,216
0.1642,0.51,0.22,0,2,1,1,1,"2011-01-04",0,1,12,82
0.1343,0.84,0.74,0,4,1,3,2,"2011-07-21",0,7,7,279
0.2239,0.6,0.54,0,6,0,4,1,"2012-09-29",1,9,0,155
0.2537,0.46,0.34,0,2,1,4,1,"2011-12-13",0,12,11,128
0,0.49,0.56,0,3,1,4,1,"2012-10-10",1,10,13,302
0.2836,0.47,0.44,0,2,1,2,2,"2012-04-10",1,4,0,34
0.2239,0.56,0.54,0,0,0,2,1,"2012-04-15",1,4,9,258
0.2537,0.5,0.4,0,4,1,4,1,"2012-10-11",1,10,4,14
0.194,0.35,0.92,0,4,1,2,1,"2011-06-09",0,6,12,142
0.2836,0.82,0.42,0,2,1,2,2,"2011-04-12",0,4,20,111
0.2836,0.35,0.6,0,3,1,1,1,"2012-02-01",1,2,15,197
0.2239,0.39,0.7,0,2,1,1,1,"2012-03-13",1,3,15,266
0.1045,0.43,0.14,1,1,0,1,1,"2012-01-16",1,1,1,21
0.2239,0.47,0.68,0,4,1,3,1,"2011-06-30",0,6,8,561
0.3582,0.42,0.12,0,4,1,1,1,"2011-02-10",0,2,9,129
0.3284,0.63,0.46,0,4,1,3,1,"2011-09-15",0,9,20,250
0.2239,0.58,0.72,0,5,1,3,2,"2012-08-17",1,8,20,366
0,0.34,0.38,0,1,1,1,2,"2011-03-14",0,3,14,85
0.0896,0.49,0.32,1,1,0,1,1,"2011-12-26",0,12,18,80
0.1045,0.55,0.52,0,2,1,2,1,"2011-05-10",0,5,22,158
0.3284,0.83,0.56,0,3,1,2,2,"2011-05-18",0,5,13,126
0.2836,0.55,0.8,0,4,1,3,1,"2011-07-28",0,7,10,118
0.1045,0.51,0.7,0,6,0,3,2,"2012-07-14",1,7,1,122
0.1045,0.82,0.38,0,4,1,1,1,"2012-01-26",1,1,22,147
0.1642,0.72,0.46,0,6,0,3,1,"2011-09-17",0,9,5,8
0.3284,0.52,0.3,0,6,0,4,1,"2011-11-05",0,11,2,35
0.194,0.43,0.4,0,1,1,2,2,"2012-04-30",1,4,9,273
0.0896,0.56,0.56,0,0,0,2,1,"2012-06-17",1,6,2,80
0.0896,0.81,0.32,0,4,1,4,1,"2011-11-03",0,11,4,5
0.6567,0.29,0.32,0,6,0,1,1,"2012-02-25",1,2,12,258
0.3284,0.45,0.76,0,6,0,3,1,"2011-07-16",0,7,15,430
0.1045,0.7,0.7,0,3,1,4,2,"2012-10-03",1,10,12,362
0.1642,0.52,0.3,0,3,1,4,1,"2012-12-12",1,12,0,40
0,0.43,0.56,0,6,0,4,1,"2012-10-20",1,10,15,715
0.2239,0.81,0.36,0,4,1,4,3,"2011-11-10",0,11,16,78
0.1642,0.74,0.18,0,0,0,2,3,"2011-03-27",0,3,4,6
0.1642,0.52,0.3,0,2,1,4,1,"2011-12-13",0,12,22,112
0.2836,0.67,0.46,0,2,1,2,1,"2011-04-19",0,4,2,14
0.194,0.48,0.52,0,4,1,4,1,"2011-11-03",0,11,16,270
0,0.93,0.26,0,0,0,4,2,"2012-12-02",1,12,4,12
0.1045,0.53,0.34,0,6,0,4,1,"2012-11-03",1,11,21,173
0.2537,0.81,0.36,0,4,1,1,1,"2012-02-23",1,2,9,244
0.0896,0.6,0.56,0,4,1,3,1,"2012-09-20",1,9,9,355
0.194,0.73,0.6,0,3,1,3,1,"2012-08-29",1,8,6,183
0.0896,0.56,0.28,0,1,1,1,2,"2012-12-24",1,12,12,140
0.1343,0.83,0.64,0,0,0,2,1,"2011-06-12",0,6,22,132
0.2836,0.77,0.5,0,4,1,2,2,"2011-05-12",0,5,9,215
0.0896,0.94,0.56,0,3,1,2,1,"2011-05-25",0,5,6,120
0.1045,0.56,0.26,0,4,1,1,2,"2011-12-29",0,12,12,134
0.2836,0.77,0.54,0,0,0,3,1,"2012-09-09",1,9,2,102
0.2537,0.55,0.78,0,6,0,2,1,"2012-05-26",1,5,16,507
0,0.55,0.22,0,0,0,4,1,"2011-12-11",0,12,22,50
0.194,0.57,0.32,0,2,1,1,2,"2012-01-31",1,1,10,150
0.2836,0.45,0.52,0,2,1,4,1,"2012-10-16",1,10,13,331
0.1045,0.63,0.52,0,1,1,4,1,"2012-12-03",1,12,17,711
0.3881,0.75,0.28,1,1,0,1,2,"2011-02-21",0,2,17,82
0.3881,0.27,0.5,0,5,1,2,1,"2012-04-27",1,4,19,445
0.194,0.72,0.5,0,2,1,2,2,"2011-04-19",0,4,19,278
0.0896,0.65,0.28,0,4,1,4,1,"2012-11-29",1,11,10,182
0.194,0.93,0.34,0,4,1,1,3,"2012-01-12",1,1,0,9
0.2239,1,0.46,0,3,1,4,3,"2011-12-07",0,12,3,7
0.194,0.51,0.72,0,0,0,2,2,"2011-05-22",0,5,12,405
0.0896,0.39,0.54,0,4,1,2,1,"2011-04-28",0,4,23,114
0.2836,0.65,0.3,0,2,1,1,2,"2011-12-27",0,12,7,85
0.1045,0.84,0.7,0,4,1,3,1,"2012-09-06",1,9,3,17
0.0896,0.94,0.54,0,3,1,3,2,"2011-09-21",0,9,3,9
0,0.89,0.64,0,6,0,3,2,"2012-06-30",1,6,2,64
0.0896,0.47,0.84,0,4,1,3,1,"2012-07-19",1,7,16,362
0.2239,0.7,0.26,0,3,1,1,2,"2012-02-08",1,2,10,111
0.1045,0.78,0.64,0,1,1,2,1,"2012-06-11",1,6,3,9
0.1642,0.65,0.3,0,4,1,1,1,"2011-12-29",0,12,23,51
0.2537,0.39,0.72,0,6,0,2,2,"2011-05-21",0,5,16,475
0.2836,0.5,0.12,0,1,1,1,1,"2011-01-10",0,1,6,33
0.1343,1,0.52,0,0,0,2,2,"2011-05-15",0,5,2,54
0,0.87,0.38,0,5,1,4,2,"2011-11-04",0,11,5,27
0.2836,0.62,0.4,0,6,0,1,2,"2011-12-31",0,12,2,32
0.2985,0.33,0.46,0,2,1,1,1,"2012-01-31",1,1,21,165
0.2239,0.4,0.4,0,0,0,4,1,"2012-11-04",1,11,15,453
0.1642,0.47,0.2,0,6,0,4,1,"2011-12-10",0,12,23,71
0.2836,0.44,0.22,0,6,0,1,1,"2012-03-10",1,3,6,16
0,0.39,0.68,0,0,0,3,1,"2012-09-09",1,9,13,737
0.2239,0.46,0.34,0,1,1,4,1,"2012-11-05",1,11,17,640
0.0896,0.63,0.14,0,2,1,1,1,"2011-01-04",0,1,4,6
0.3284,0.55,0.8,0,0,0,3,1,"2011-07-31",0,7,20,278
0.1642,0.45,0.7,0,5,1,2,1,"2012-06-15",1,6,12,407
0.0896,0.8,0.22,0,5,1,4,1,"2011-12-02",0,12,5,23
0.1045,0.55,0.2,0,4,1,1,1,"2011-12-29",0,12,5,16
0.2537,0.49,0.32,0,1,1,4,1,"2012-11-05",1,11,20,245
0,0.81,0.3,0,6,0,4,1,"2012-11-10",1,11,3,22
0.2836,0.7,0.74,0,6,0,3,2,"2011-08-06",0,8,10,292
0,0.74,0.18,0,1,1,4,1,"2011-12-12",0,12,4,6
0,0.83,0.64,0,0,0,4,2,"2011-09-25",0,9,9,158
0.2537,0.7,0.32,0,0,0,1,1,"2011-12-25",0,12,13,84
0.3881,0.56,0.3,0,4,1,2,1,"2011-03-24",0,3,19,145
0.1343,0.46,0.34,0,2,1,4,1,"2012-11-06",1,11,13,279
0.1642,0.62,0.36,0,0,0,1,2,"2011-02-27",0,2,23,64
0.1642,0.37,0.56,0,1,1,4,1,"2011-11-07",0,11,14,145
0,0.61,0.7,0,3,1,2,2,"2012-05-23",1,5,15,265
0.1642,0.7,0.7,0,1,1,4,1,"2011-09-26",0,9,14,158
0.2836,0.89,0.66,0,2,1,2,2,"2012-06-12",1,6,17,684
0.3284,0.53,0.34,0,5,1,2,1,"2012-04-06",1,4,3,11
0.1045,0.82,0.48,0,1,1,1,1,"2012-03-19",1,3,0,29
0.4179,0.51,0.48,0,3,1,2,1,"2011-05-04",0,5,15,135
0.1045,0.34,0.7,0,2,1,3,1,"2011-08-23",0,8,11,190
0.1343,0.83,0.6,0,3,1,2,1,"2012-05-23",1,5,23,110
0.0896,0.62,0.74,0,0,0,3,1,"2011-07-31",0,7,1,82
0,0.59,0.82,0,2,1,3,1,"2011-07-19",0,7,11,131
0,0.82,0.4,0,6,0,4,1,"2012-10-20",1,10,7,68
0.5224,0.46,0.34,0,3,1,1,1,"2012-01-18",1,1,5,34
0.2836,0.51,0.22,0,5,1,2,1,"2011-03-25",0,3,8,241
0.1343,0.8,0.22,1,4,0,4,1,"2012-11-22",1,11,4,6
0.1642,0.93,0.36,0,0,0,4,3,"2012-12-09",1,12,15,231
0,0.87,0.34,0,0,0,4,1,"2011-11-27",0,11,3,22
0.1642,0.86,0.16,0,0,0,1,3,"2012-01-22",1,1,20,78
0.194,0.5,0.62,0,6,0,3,1,"2012-09-22",1,9,23,177
0.4179,0.81,0.54,0,2,1,3,2,"2011-09-06",0,9,9,188
0.3284,0.23,0.6,0,3,1,2,1,"2012-04-04",1,4,21,302
0.0896,0.66,0.74,0,5,1,3,1,"2011-08-26",0,8,10,126
0,0.5,0.4,0,5,1,2,1,"2012-04-27",1,4,8,596
0.2537,0.77,0.52,1,1,0,4,1,"2012-11-12",1,11,22,118
0.0896,0.61,0.3,1,4,0,4,1,"2011-11-24",0,11,4,4
0.2239,0.94,0.44,0,1,1,4,3,"2011-11-21",0,11,15,113
0.2537,0.65,0.3,0,0,0,4,1,"2011-10-30",0,10,9,153
0.2239,0.33,0.48,1,4,0,4,1,"2011-11-24",0,11,13,182
0.2537,0.49,0.78,0,3,1,3,1,"2011-09-14",0,9,15,177
0.2836,0.35,0.62,0,0,0,4,1,"2012-09-30",1,9,17,581
0.2537,0.48,0.28,0,0,0,4,1,"2011-12-18",0,12,16,239
0.1642,0.45,0.7,0,6,0,2,2,"2011-05-21",0,5,18,446
0.1045,0.87,0.24,0,3,1,4,1,"2012-12-19",1,12,8,679
0.0896,0.65,0.64,0,2,1,3,1,"2011-08-30",0,8,21,226
0.1642,0.35,0.76,0,4,1,3,1,"2011-06-30",0,6,12,237
0.2239,0.55,0.76,0,0,0,3,1,"2011-07-31",0,7,8,146
0.2239,0.66,0.74,0,6,0,2,2,"2012-05-26",1,5,19,377
0.0896,0.81,0.28,0,1,1,1,1,"2011-02-07",0,2,22,40
0,0.88,0.62,0,4,1,4,2,"2012-10-04",1,10,3,15
0.1343,0.93,0.36,0,6,0,1,2,"2012-03-03",1,3,7,22
0.1343,0.72,0.46,0,6,0,2,1,"2012-03-31",1,3,11,468
0,0.83,0.64,0,5,1,3,1,"2011-08-19",0,8,5,19
0.3284,0.35,0.4,0,0,0,1,1,"2011-02-13",0,2,20,49
0,0.65,0.26,0,0,0,1,1,"2012-12-23",1,12,20,56
0.0896,0.76,0.4,1,1,0,4,1,"2012-11-12",1,11,4,5
0.194,0.87,0.3,0,3,1,4,2,"2012-10-31",1,10,4,6
0.2985,0.71,0.42,0,1,1,2,2,"2011-03-21",0,3,11,82
0.2239,0.4,0.4,0,4,1,4,1,"2011-12-01",0,12,14,154
0.5224,0.48,0.74,0,1,1,2,1,"2011-04-11",0,4,15,143
0.0896,0.67,0.42,0,2,1,1,1,"2012-01-24",1,1,17,520
