"VelocidadViento","Humedad","Temperatura","DiaFestivo","DiaSemana","DiaNoLaborable","Estacion","Clima","Fecha","Año","Mes","Hora","Total"
0.3582,0.62,0.74,0,2,1,3,3,"2012-07-31",1,7,19,618
0.2537,0.74,0.68,0,2,1,3,1,"2012-07-31",1,7,22,264
0.0896,0.83,0.66,0,3,1,3,1,"2012-08-01",1,8,1,34
0.0896,0.66,0.72,0,3,1,3,1,"2012-08-01",1,8,10,239
0.1642,0.46,0.82,0,3,1,3,1,"2012-08-01",1,8,15,297
0.1642,0.66,0.74,0,3,1,3,1,"2012-08-01",1,8,20,514
0,0.55,0.8,0,4,1,3,1,"2012-08-02",1,8,10,186
0.1642,0.63,0.8,0,4,1,3,1,"2012-08-02",1,8,19,611
0,0.66,0.78,0,4,1,3,1,"2012-08-02",1,8,20,434
0.2239,0.79,0.68,0,5,1,3,1,"2012-08-03",1,8,3,13
0.2239,0.83,0.66,0,5,1,3,1,"2012-08-03",1,8,6,170
0.2239,0.63,0.8,0,5,1,3,2,"2012-08-03",1,8,19,474
0.2537,0.7,0.76,0,5,1,3,1,"2012-08-03",1,8,22,207
0.2239,0.84,0.7,0,6,0,3,1,"2012-08-04",1,8,5,18
0.1642,0.77,0.72,0,6,0,3,1,"2012-08-04",1,8,7,70
0.194,0.72,0.74,0,6,0,3,1,"2012-08-04",1,8,8,186
0.2985,0.37,0.88,0,6,0,3,1,"2012-08-04",1,8,17,496
0.3284,0.41,0.86,0,6,0,3,1,"2012-08-04",1,8,18,494
0.2537,0.59,0.8,0,6,0,3,1,"2012-08-04",1,8,21,292
0.2537,0.79,0.72,0,0,0,3,1,"2012-08-05",1,8,6,24
0.3284,0.66,0.76,0,0,0,3,1,"2012-08-05",1,8,8,112
0.5224,0.47,0.86,0,0,0,3,1,"2012-08-05",1,8,12,494
0.5224,0.37,0.9,0,0,0,3,1,"2012-08-05",1,8,15,453
0.1642,0.79,0.72,0,0,0,3,2,"2012-08-05",1,8,23,93
0,0.46,0.82,0,1,1,3,1,"2012-08-06",1,8,14,291
0.1343,0.46,0.82,0,1,1,3,1,"2012-08-06",1,8,15,280
0,0.84,0.7,0,2,1,3,1,"2012-08-07",1,8,3,13
0.1642,0.7,0.7,0,2,1,3,2,"2012-08-07",1,8,8,708
0.1343,0.62,0.78,0,2,1,3,2,"2012-08-07",1,8,17,872
0,0.84,0.7,0,3,1,3,1,"2012-08-08",1,8,0,61
0,0.52,0.8,0,3,1,3,2,"2012-08-08",1,8,12,285
0.1642,0.55,0.78,0,3,1,3,2,"2012-08-08",1,8,18,866
0.1045,0.74,0.72,0,3,1,3,1,"2012-08-08",1,8,22,235
0.0896,0.84,0.7,0,4,1,3,1,"2012-08-09",1,8,2,19
0.1642,0.83,0.66,0,4,1,3,1,"2012-08-09",1,8,6,174
0.2239,0.32,0.88,0,4,1,3,1,"2012-08-09",1,8,15,272
0.2239,0.69,0.66,0,4,1,3,2,"2012-08-09",1,8,22,265
0.194,0.79,0.72,0,5,1,3,2,"2012-08-10",1,8,3,14
0.1045,0.88,0.62,0,6,0,3,2,"2012-08-11",1,8,6,23
0.1045,0.83,0.66,0,6,0,3,1,"2012-08-11",1,8,8,167
0.1343,0.69,0.64,0,0,0,3,1,"2012-08-12",1,8,2,89
0.1642,0.65,0.64,0,0,0,3,1,"2012-08-12",1,8,6,23
0.1642,0.51,0.7,0,0,0,3,1,"2012-08-12",1,8,10,330
0.194,0.42,0.74,0,0,0,3,1,"2012-08-12",1,8,12,505
0.194,0.4,0.76,0,0,0,3,1,"2012-08-12",1,8,14,585
0.1045,0.33,0.8,0,1,1,3,1,"2012-08-13",1,8,14,255
0.1642,0.36,0.8,0,1,1,3,1,"2012-08-13",1,8,17,822
0.2836,0.52,0.76,0,1,1,3,1,"2012-08-13",1,8,18,814
0.2239,0.74,0.7,0,2,1,3,1,"2012-08-14",1,8,0,65
0.2239,0.41,0.82,0,2,1,3,1,"2012-08-14",1,8,14,258
0,0.65,0.68,0,3,1,3,1,"2012-08-15",1,8,2,11
0.194,0.62,0.72,0,3,1,3,2,"2012-08-15",1,8,10,236
0.2239,0.55,0.74,0,3,1,3,1,"2012-08-15",1,8,12,308
0.194,0.61,0.68,0,4,1,3,1,"2012-08-16",1,8,8,686
0.0896,0.4,0.76,0,4,1,3,1,"2012-08-16",1,8,20,518
0.194,0.48,0.74,0,4,1,3,1,"2012-08-16",1,8,21,362
0.1045,0.65,0.66,0,5,1,3,1,"2012-08-17",1,8,1,58
0.2836,0.52,0.76,0,5,1,3,1,"2012-08-17",1,8,11,305
0.4627,0.3,0.86,0,5,1,3,1,"2012-08-17",1,8,15,385
0.3284,0.36,0.82,0,5,1,3,1,"2012-08-17",1,8,17,794
0.1642,0.88,0.62,0,6,0,3,3,"2012-08-18",1,8,2,45
0.2836,0.65,0.66,0,6,0,3,1,"2012-08-18",1,8,9,296
0.2537,0.37,0.76,0,6,0,3,1,"2012-08-18",1,8,16,644
0,0.61,0.66,0,6,0,3,1,"2012-08-18",1,8,21,338
0.0896,0.69,0.62,0,0,0,3,2,"2012-08-19",1,8,2,123
0.1045,0.69,0.64,0,0,0,3,2,"2012-08-19",1,8,8,126
0.1045,0.88,0.6,0,1,1,3,1,"2012-08-20",1,8,3,7
0.2836,0.83,0.62,0,1,1,3,2,"2012-08-20",1,8,20,264
0,0.83,0.6,0,1,1,3,1,"2012-08-20",1,8,21,250
0.1045,0.78,0.6,0,2,1,3,1,"2012-08-21",1,8,7,522
0,0.45,0.72,0,2,1,3,1,"2012-08-21",1,8,12,309
0.0896,0.37,0.76,0,2,1,3,1,"2012-08-21",1,8,14,306
0.1045,0.73,0.62,0,2,1,3,3,"2012-08-21",1,8,19,480
0,0.65,0.68,0,3,1,3,1,"2012-08-22",1,8,9,381
0.0896,0.58,0.72,0,3,1,3,1,"2012-08-22",1,8,11,268
0.1045,0.48,0.76,0,3,1,3,1,"2012-08-22",1,8,13,321
0.1045,0.45,0.76,0,3,1,3,1,"2012-08-22",1,8,14,269
0.0896,0.38,0.82,0,4,1,3,1,"2012-08-23",1,8,13,352
0,0.83,0.62,0,5,1,3,2,"2012-08-24",1,8,6,152
0,0.48,0.76,0,5,1,3,2,"2012-08-24",1,8,10,263
0.1045,0.48,0.76,0,5,1,3,2,"2012-08-24",1,8,11,285
0.1045,0.69,0.66,0,6,0,3,2,"2012-08-25",1,8,4,14
0.1642,0.73,0.64,0,6,0,3,2,"2012-08-25",1,8,5,15
0.2537,0.89,0.64,0,0,0,3,1,"2012-08-26",1,8,0,136
0.2239,0.89,0.64,0,0,0,3,2,"2012-08-26",1,8,2,118
0.194,0.89,0.64,0,0,0,3,1,"2012-08-26",1,8,7,41
0.2537,0.79,0.68,0,0,0,3,1,"2012-08-26",1,8,9,267
0.3881,0.66,0.74,0,0,0,3,1,"2012-08-26",1,8,10,386
0.1642,0.89,0.64,0,0,0,3,1,"2012-08-26",1,8,20,219
0.1343,0.88,0.62,0,1,1,3,1,"2012-08-27",1,8,2,12
0,0.83,0.62,0,1,1,3,1,"2012-08-27",1,8,4,17
0.2537,0.52,0.78,0,1,1,3,1,"2012-08-27",1,8,18,842
0.194,0.84,0.7,0,1,1,3,1,"2012-08-27",1,8,22,166
0.194,0.89,0.68,0,2,1,3,1,"2012-08-28",1,8,1,25
0.2537,0.83,0.68,0,2,1,3,1,"2012-08-28",1,8,2,22
0.2985,0.34,0.82,0,2,1,3,1,"2012-08-28",1,8,15,320
0.3284,0.33,0.82,0,2,1,3,1,"2012-08-28",1,8,16,484
0,0.69,0.66,0,3,1,3,1,"2012-08-29",1,8,0,50
0.0896,0.4,0.76,0,3,1,3,1,"2012-08-29",1,8,14,307
0.1343,0.37,0.76,0,3,1,3,1,"2012-08-29",1,8,16,500
0.194,0.54,0.7,0,3,1,3,1,"2012-08-29",1,8,19,647
0.1642,0.83,0.6,0,4,1,3,1,"2012-08-30",1,8,6,168
0.1343,0.66,0.72,0,4,1,3,1,"2012-08-30",1,8,21,313
0.1642,0.89,0.64,0,5,1,3,1,"2012-08-31",1,8,5,34
0.2537,0.26,0.86,0,5,1,3,1,"2012-08-31",1,8,12,414
0.3284,0.27,0.88,0,5,1,3,1,"2012-08-31",1,8,13,376
0.1343,0.49,0.8,0,5,1,3,1,"2012-08-31",1,8,20,358
0.1045,0.62,0.74,0,5,1,3,1,"2012-08-31",1,8,23,177
0.1642,0.7,0.7,0,6,0,3,1,"2012-09-01",1,9,2,69
0,0.89,0.64,0,6,0,3,3,"2012-09-01",1,9,21,108
0,0.89,0.66,0,6,0,3,2,"2012-09-01",1,9,22,82
0,0.89,0.66,0,0,0,3,1,"2012-09-02",1,9,4,23
0,0.79,0.72,0,0,0,3,2,"2012-09-02",1,9,10,393
0,0.74,0.74,0,0,0,3,1,"2012-09-02",1,9,18,503
0.1642,0.84,0.7,0,0,0,3,2,"2012-09-02",1,9,20,110
0.1642,0.89,0.68,1,1,0,3,2,"2012-09-03",1,9,1,61
0.1343,0.89,0.66,1,1,0,3,1,"2012-09-03",1,9,3,32
0,0.89,0.66,1,1,0,3,1,"2012-09-03",1,9,5,9
0,0.85,0.68,1,1,0,3,1,"2012-09-03",1,9,7,47
0.2239,0.74,0.74,1,1,0,3,2,"2012-09-03",1,9,10,363
0.2239,0.7,0.74,1,1,0,3,1,"2012-09-03",1,9,15,454
0,0.89,0.66,0,2,1,3,2,"2012-09-04",1,9,4,13
0.1045,0.89,0.68,0,2,1,3,2,"2012-09-04",1,9,7,496
0.2836,0.7,0.74,0,2,1,3,2,"2012-09-04",1,9,11,205
0.4179,0.55,0.8,0,2,1,3,1,"2012-09-04",1,9,14,277
0.2537,0.7,0.74,0,2,1,3,1,"2012-09-04",1,9,20,392
0.2537,0.74,0.74,0,2,1,3,1,"2012-09-04",1,9,21,274
0.2985,0.79,0.7,0,3,1,3,2,"2012-09-05",1,9,5,43
0.1642,0.63,0.8,0,3,1,3,1,"2012-09-05",1,9,13,239
0.1642,0.7,0.74,0,3,1,3,1,"2012-09-05",1,9,19,665
0.0896,0.84,0.7,0,3,1,3,1,"2012-09-05",1,9,23,155
0.1045,0.84,0.7,0,4,1,3,2,"2012-09-06",1,9,7,486
0,0.79,0.7,0,4,1,3,3,"2012-09-06",1,9,8,650
0.1343,0.94,0.66,0,4,1,3,3,"2012-09-06",1,9,10,52
0.194,0.66,0.74,0,4,1,3,1,"2012-09-06",1,9,15,275
0.1642,0.89,0.64,0,4,1,3,1,"2012-09-06",1,9,21,274
0.1343,0.74,0.72,0,5,1,3,1,"2012-09-07",1,9,10,227
0.2239,0.89,0.66,0,6,0,3,2,"2012-09-08",1,9,3,48
0.2239,0.94,0.66,0,6,0,3,2,"2012-09-08",1,9,4,14
0.2836,0.89,0.66,0,6,0,3,2,"2012-09-08",1,9,6,42
0.2836,0.89,0.66,0,6,0,3,1,"2012-09-08",1,9,7,86
0.3881,0.74,0.7,0,6,0,3,1,"2012-09-08",1,9,9,353
0.4478,0.52,0.82,0,6,0,3,1,"2012-09-08",1,9,14,630
0.1343,0.83,0.58,0,6,0,3,3,"2012-09-08",1,9,18,174
0.0896,0.88,0.58,0,6,0,3,2,"2012-09-08",1,9,20,197
0.2985,0.57,0.64,0,0,0,3,1,"2012-09-09",1,9,10,499
0.2985,0.53,0.6,0,1,1,3,1,"2012-09-10",1,9,9,365
0.2836,0.36,0.66,0,1,1,3,1,"2012-09-10",1,9,14,343
0.3881,0.31,0.66,0,1,1,3,1,"2012-09-10",1,9,15,353
0.2985,0.38,0.62,0,1,1,3,1,"2012-09-10",1,9,19,635
0,0.52,0.54,0,1,1,3,1,"2012-09-10",1,9,23,97
0,0.63,0.5,0,2,1,3,1,"2012-09-11",1,9,1,12
0.1045,0.72,0.48,0,2,1,3,1,"2012-09-11",1,9,4,16
0,0.33,0.64,0,2,1,3,1,"2012-09-11",1,9,12,319
0.1343,0.28,0.7,0,2,1,3,1,"2012-09-11",1,9,16,542
0,0.28,0.7,0,2,1,3,1,"2012-09-11",1,9,17,971
0.1045,0.72,0.52,0,3,1,3,1,"2012-09-12",1,9,0,54
0.1045,0.72,0.52,0,3,1,3,1,"2012-09-12",1,9,1,25
0.1343,0.36,0.68,0,3,1,3,1,"2012-09-12",1,9,12,358
0.1642,0.37,0.7,0,3,1,3,1,"2012-09-12",1,9,14,285
0.1343,0.6,0.6,0,3,1,3,1,"2012-09-12",1,9,21,309
0.1045,0.68,0.56,0,3,1,3,1,"2012-09-12",1,9,23,129
0.0896,0.77,0.54,0,4,1,3,1,"2012-09-13",1,9,1,34
0,0.82,0.5,0,4,1,3,1,"2012-09-13",1,9,6,203
0.1045,0.73,0.58,0,4,1,3,1,"2012-09-13",1,9,23,174
0,0.83,0.54,0,5,1,3,1,"2012-09-14",1,9,5,41
0,0.88,0.54,0,5,1,3,1,"2012-09-14",1,9,6,156
0,0.88,0.56,0,5,1,3,2,"2012-09-14",1,9,7,456
0.194,0.54,0.7,0,5,1,3,2,"2012-09-14",1,9,13,414
0,0.51,0.72,0,5,1,3,2,"2012-09-14",1,9,16,567
0.2836,0.52,0.54,0,6,0,3,1,"2012-09-15",1,9,7,77
0.4179,0.43,0.6,0,6,0,3,1,"2012-09-15",1,9,9,346
0.3284,0.34,0.68,0,6,0,3,1,"2012-09-15",1,9,14,719
0,0.63,0.52,0,0,0,3,1,"2012-09-16",1,9,2,91
0,0.72,0.5,0,0,0,3,1,"2012-09-16",1,9,4,12
0.1045,0.77,0.5,0,0,0,3,1,"2012-09-16",1,9,7,73
0.1642,0.44,0.66,0,0,0,3,1,"2012-09-16",1,9,12,656
0.1045,0.53,0.6,0,0,0,3,1,"2012-09-16",1,9,20,326
0.1642,0.68,0.54,0,1,1,3,1,"2012-09-17",1,9,0,49
0,0.77,0.5,0,1,1,3,1,"2012-09-17",1,9,4,14
0.0896,0.82,0.48,0,1,1,3,1,"2012-09-17",1,9,5,46
0,0.82,0.48,0,1,1,3,1,"2012-09-17",1,9,6,166
0.2537,0.65,0.64,0,1,1,3,2,"2012-09-17",1,9,14,336
0.2537,0.69,0.64,0,1,1,3,2,"2012-09-17",1,9,16,459
0.2239,0.83,0.56,0,2,1,3,2,"2012-09-18",1,9,23,83
0.194,0.52,0.56,0,3,1,3,1,"2012-09-19",1,9,10,196
0.2537,0.38,0.62,0,3,1,3,1,"2012-09-19",1,9,14,291
0.0896,0.63,0.5,0,3,1,3,1,"2012-09-19",1,9,22,233
0.194,0.47,0.64,0,4,1,3,1,"2012-09-20",1,9,14,304
0.2239,0.6,0.58,0,4,1,3,1,"2012-09-20",1,9,19,605
0,0.82,0.5,0,5,1,3,1,"2012-09-21",1,9,5,57
0.2239,0.54,0.7,0,5,1,3,1,"2012-09-21",1,9,15,426
0.194,0.54,0.7,0,5,1,3,1,"2012-09-21",1,9,16,571
0.2836,0.83,0.56,0,6,0,3,1,"2012-09-22",1,9,3,46
0.2537,0.48,0.52,0,0,0,4,1,"2012-09-23",1,9,2,100
0.2537,0.46,0.56,0,0,0,4,1,"2012-09-23",1,9,11,574
0.194,0.38,0.6,0,0,0,4,1,"2012-09-23",1,9,14,671
0.2985,0.35,0.56,0,0,0,4,1,"2012-09-23",1,9,17,729
0.1642,0.42,0.52,0,0,0,4,1,"2012-09-23",1,9,19,417
0.194,0.63,0.46,0,1,1,4,1,"2012-09-24",1,9,0,70
0,0.28,0.6,0,1,1,4,1,"2012-09-24",1,9,14,306
0.1343,0.72,0.44,0,2,1,4,1,"2012-09-25",1,9,1,15
0.194,0.77,0.44,0,2,1,4,1,"2012-09-25",1,9,7,564
0.2537,0.47,0.64,0,2,1,4,1,"2012-09-25",1,9,13,306
0.3284,0.39,0.66,0,2,1,4,1,"2012-09-25",1,9,14,296
0.3284,0.36,0.66,0,2,1,4,1,"2012-09-25",1,9,15,308
0.2537,0.5,0.62,0,2,1,4,1,"2012-09-25",1,9,19,542
0.2836,0.64,0.58,0,3,1,4,2,"2012-09-26",1,9,2,17
0.2239,0.73,0.56,0,3,1,4,1,"2012-09-26",1,9,5,39
0.1343,0.77,0.54,0,3,1,4,1,"2012-09-26",1,9,7,534
0.2836,0.73,0.6,0,3,1,4,1,"2012-09-26",1,9,10,187
0,0.78,0.6,0,4,1,4,1,"2012-09-27",1,9,3,10
0.0896,0.88,0.56,0,4,1,4,1,"2012-09-27",1,9,6,170
0,0.78,0.6,0,4,1,4,1,"2012-09-27",1,9,7,566
0,0.65,0.66,0,4,1,4,1,"2012-09-27",1,9,9,335
0,0.48,0.74,0,4,1,4,2,"2012-09-27",1,9,13,332
0,0.45,0.76,0,4,1,4,2,"2012-09-27",1,9,15,300
0.1343,0.83,0.6,0,5,1,4,2,"2012-09-28",1,9,3,11
0.0896,0.94,0.56,0,5,1,4,2,"2012-09-28",1,9,6,143
0.2537,0.5,0.62,0,5,1,4,3,"2012-09-28",1,9,19,514
0.194,0.63,0.5,0,6,0,4,1,"2012-09-29",1,9,5,18
0.2537,0.63,0.5,0,6,0,4,1,"2012-09-29",1,9,6,42
0.0896,0.59,0.5,0,6,0,4,1,"2012-09-29",1,9,23,201
0.2985,0.41,0.62,0,0,0,4,1,"2012-09-30",1,9,12,688
0.2537,0.41,0.62,0,0,0,4,1,"2012-09-30",1,9,13,599
0.1343,0.72,0.5,0,0,0,4,3,"2012-09-30",1,9,19,263
0,0.68,0.5,0,0,0,4,1,"2012-09-30",1,9,21,125
0,0.72,0.46,0,1,1,4,1,"2012-10-01",1,10,2,17
0.1642,0.77,0.44,0,1,1,4,1,"2012-10-01",1,10,7,488
0,0.56,0.54,0,1,1,4,1,"2012-10-01",1,10,10,183
0.1045,0.77,0.54,0,2,1,4,2,"2012-10-02",1,10,1,13
0.1045,0.77,0.54,0,2,1,4,2,"2012-10-02",1,10,2,5
0.1343,0.83,0.62,0,2,1,4,3,"2012-10-02",1,10,15,210
0,0.94,0.62,0,2,1,4,2,"2012-10-02",1,10,23,104
0.1642,0.78,0.66,0,3,1,4,1,"2012-10-03",1,10,11,232
0.1642,0.62,0.72,0,3,1,4,2,"2012-10-03",1,10,15,325
0,0.74,0.66,0,3,1,4,1,"2012-10-03",1,10,22,244
0.1045,0.7,0.7,0,4,1,4,2,"2012-10-04",1,10,11,217
0.3284,0.58,0.72,0,4,1,4,2,"2012-10-04",1,10,13,299
0,0.69,0.62,0,4,1,4,1,"2012-10-04",1,10,21,326
0,0.73,0.54,0,5,1,4,1,"2012-10-05",1,10,3,16
0.194,0.48,0.7,0,5,1,4,1,"2012-10-05",1,10,11,308
0.2239,0.37,0.74,0,5,1,4,1,"2012-10-05",1,10,14,400
0.2537,0.39,0.72,0,5,1,4,1,"2012-10-05",1,10,15,476
0.1343,0.57,0.64,0,5,1,4,1,"2012-10-05",1,10,18,765
0.2836,0.73,0.6,0,5,1,4,1,"2012-10-05",1,10,22,268
0.194,0.78,0.56,0,6,0,4,1,"2012-10-06",1,10,2,78
0.2239,0.77,0.54,0,6,0,4,1,"2012-10-06",1,10,3,58
0.194,0.73,0.6,0,6,0,4,1,"2012-10-06",1,10,9,400
0.2836,0.69,0.62,0,6,0,4,1,"2012-10-06",1,10,10,544
0.1045,0.54,0.7,0,6,0,4,1,"2012-10-06",1,10,12,749
0.194,0.54,0.44,0,0,0,4,2,"2012-10-07",1,10,6,25
0.1343,0.67,0.42,0,0,0,4,3,"2012-10-07",1,10,8,67
0.1343,0.71,0.4,0,0,0,4,3,"2012-10-07",1,10,9,92
0.194,0.67,0.42,0,0,0,4,2,"2012-10-07",1,10,10,190
0.1642,0.82,0.4,0,0,0,4,3,"2012-10-07",1,10,16,339
0.2239,0.82,0.4,0,0,0,4,3,"2012-10-07",1,10,17,161
0.2836,0.76,0.38,1,1,0,4,1,"2012-10-08",1,10,0,52
0.1343,0.87,0.32,1,1,0,4,1,"2012-10-08",1,10,4,14
0.194,0.58,0.42,1,1,0,4,3,"2012-10-08",1,10,16,380
0.2537,0.71,0.4,1,1,0,4,2,"2012-10-08",1,10,19,375
0.2239,0.76,0.4,1,1,0,4,2,"2012-10-08",1,10,21,152
0.194,0.82,0.38,0,2,1,4,2,"2012-10-09",1,10,5,25
0.1343,0.67,0.5,0,2,1,4,2,"2012-10-09",1,10,13,246
0.1343,0.77,0.48,0,2,1,4,2,"2012-10-09",1,10,21,233
0.0896,0.77,0.48,0,2,1,4,2,"2012-10-09",1,10,23,88
0.0896,0.88,0.46,0,3,1,4,2,"2012-10-10",1,10,0,34
0.1045,0.82,0.46,0,3,1,4,1,"2012-10-10",1,10,7,509
0.1642,0.49,0.56,0,3,1,4,2,"2012-10-10",1,10,18,850
0.5821,0.46,0.56,0,3,1,4,2,"2012-10-10",1,10,19,572
0.1343,0.5,0.42,0,4,1,4,1,"2012-10-11",1,10,2,14
0.0896,0.66,0.4,0,5,1,4,1,"2012-10-12",1,10,1,41
0.1045,0.76,0.36,0,5,1,4,1,"2012-10-12",1,10,4,12
0.2985,0.39,0.5,0,5,1,4,1,"2012-10-12",1,10,9,401
0.3582,0.37,0.54,0,5,1,4,1,"2012-10-12",1,10,11,314
0.2239,0.41,0.42,0,5,1,4,1,"2012-10-12",1,10,19,493
0.2985,0.47,0.4,0,5,1,4,1,"2012-10-12",1,10,22,165
0.194,0.31,0.5,0,6,0,4,1,"2012-10-13",1,10,16,637
0.2836,0.77,0.42,0,0,0,4,1,"2012-10-14",1,10,4,14
0.1642,0.82,0.4,0,0,0,4,1,"2012-10-14",1,10,6,30
0.194,0.77,0.44,0,0,0,4,1,"2012-10-14",1,10,8,140
0.2985,0.41,0.64,0,0,0,4,1,"2012-10-14",1,10,16,584
0.4478,0.73,0.56,0,0,0,4,1,"2012-10-14",1,10,21,202
0.3881,0.73,0.6,0,1,1,4,2,"2012-10-15",1,10,10,170
0.2836,0.78,0.6,0,1,1,4,2,"2012-10-15",1,10,14,188
0.0896,0.83,0.52,0,1,1,4,3,"2012-10-15",1,10,19,241
0.3881,0.72,0.52,0,1,1,4,2,"2012-10-15",1,10,20,258
0,0.62,0.44,0,2,1,4,1,"2012-10-16",1,10,8,835
0.4179,0.45,0.5,0,2,1,4,1,"2012-10-16",1,10,11,233
0.194,0.39,0.52,0,2,1,4,1,"2012-10-16",1,10,17,949
0.194,0.82,0.46,0,3,1,4,1,"2012-10-17",1,10,21,332
0.2239,0.82,0.46,0,4,1,4,1,"2012-10-18",1,10,1,17
0.2239,0.56,0.56,0,4,1,4,2,"2012-10-18",1,10,11,270
0.2537,0.53,0.6,0,4,1,4,2,"2012-10-18",1,10,12,382
0.194,0.6,0.6,0,4,1,4,2,"2012-10-18",1,10,15,357
0.3284,0.64,0.56,0,4,1,4,2,"2012-10-18",1,10,18,789
0,0.88,0.54,0,5,1,4,3,"2012-10-19",1,10,1,19
0,0.88,0.54,0,5,1,4,2,"2012-10-19",1,10,2,14
0,0.83,0.56,0,5,1,4,2,"2012-10-19",1,10,3,9
0,0.88,0.54,0,5,1,4,2,"2012-10-19",1,10,5,38
0.2239,0.69,0.64,0,5,1,4,1,"2012-10-19",1,10,12,334
0.1642,0.88,0.54,0,5,1,4,1,"2012-10-19",1,10,19,235
0.1045,0.77,0.44,0,6,0,4,1,"2012-10-20",1,10,2,84
0.1343,0.77,0.42,0,6,0,4,1,"2012-10-20",1,10,3,31
0,0.71,0.42,0,6,0,4,1,"2012-10-20",1,10,6,31
0.1343,0.52,0.52,0,6,0,4,1,"2012-10-20",1,10,10,430
0.2239,0.37,0.54,0,6,0,4,1,"2012-10-20",1,10,17,732
0,0.62,0.4,0,0,0,4,1,"2012-10-21",1,10,6,27
0.1642,0.55,0.46,0,0,0,4,1,"2012-10-21",1,10,9,277
0.3284,0.35,0.56,0,0,0,4,1,"2012-10-21",1,10,15,624
0,0.54,0.42,0,0,0,4,1,"2012-10-21",1,10,22,115
0,0.71,0.38,0,1,1,4,1,"2012-10-22",1,10,2,7
0,0.62,0.4,0,1,1,4,1,"2012-10-22",1,10,3,10
0.1642,0.77,0.46,0,2,1,4,1,"2012-10-23",1,10,1,21
0.1343,0.88,0.44,0,2,1,4,1,"2012-10-23",1,10,2,8
0.0896,0.77,0.44,0,2,1,4,1,"2012-10-23",1,10,5,53
0.1045,0.77,0.44,0,2,1,4,2,"2012-10-23",1,10,7,534
0,0.53,0.6,0,2,1,4,1,"2012-10-23",1,10,11,260
0.0896,0.53,0.62,0,2,1,4,1,"2012-10-23",1,10,18,834
0.1343,0.64,0.58,0,2,1,4,1,"2012-10-23",1,10,20,382
0.2537,0.3,0.74,0,3,1,4,1,"2012-10-24",1,10,14,308
0.1045,0.64,0.6,0,4,1,4,2,"2012-10-25",1,10,0,77
0,0.68,0.58,0,4,1,4,1,"2012-10-25",1,10,1,31
0.1642,0.69,0.6,0,4,1,4,1,"2012-10-25",1,10,17,887
0.1343,0.83,0.54,0,4,1,4,2,"2012-10-25",1,10,23,141
0.1343,0.88,0.54,0,5,1,4,2,"2012-10-26",1,10,9,406
0.1045,0.88,0.54,0,5,1,4,2,"2012-10-26",1,10,10,201
0.1642,0.73,0.58,0,5,1,4,2,"2012-10-26",1,10,16,586
0.194,0.82,0.5,0,6,0,4,2,"2012-10-27",1,10,5,14
0.2537,0.77,0.5,0,6,0,4,1,"2012-10-27",1,10,8,219
0.2836,0.64,0.56,0,6,0,4,1,"2012-10-27",1,10,11,590
0.2537,0.53,0.6,0,6,0,4,1,"2012-10-27",1,10,12,674
0.2537,0.43,0.6,0,6,0,4,1,"2012-10-27",1,10,13,767
0.2239,0.72,0.52,0,6,0,4,2,"2012-10-27",1,10,19,304
0.3881,0.68,0.52,0,6,0,4,2,"2012-10-27",1,10,23,169
0.2985,0.68,0.52,0,0,0,4,3,"2012-10-28",1,10,0,121
0.2985,0.63,0.5,0,0,0,4,2,"2012-10-28",1,10,5,34
0.2985,0.59,0.5,0,0,0,4,2,"2012-10-28",1,10,7,67
0.5522,0.59,0.5,0,0,0,4,2,"2012-10-28",1,10,8,175
0.4925,0.59,0.48,0,0,0,4,2,"2012-10-28",1,10,12,495
0.4179,0.59,0.48,0,0,0,4,2,"2012-10-28",1,10,13,395
0.5224,0.77,0.46,0,0,0,4,3,"2012-10-28",1,10,17,231
0.2239,0.87,0.3,0,2,1,4,3,"2012-10-30",1,10,17,131
0.194,0.81,0.3,0,2,1,4,2,"2012-10-30",1,10,20,84
0.1343,0.81,0.3,0,2,1,4,1,"2012-10-30",1,10,22,72
0.1343,0.81,0.3,0,3,1,4,2,"2012-10-31",1,10,2,11
0.1343,0.87,0.3,0,3,1,4,2,"2012-10-31",1,10,7,341
0.1343,0.76,0.34,0,3,1,4,1,"2012-10-31",1,10,9,305
0.2836,0.71,0.36,0,3,1,4,1,"2012-10-31",1,10,10,172
0.194,0.5,0.4,0,3,1,4,2,"2012-10-31",1,10,21,198
0.0896,0.57,0.36,0,3,1,4,1,"2012-10-31",1,10,23,105
0.1343,0.66,0.32,0,4,1,4,1,"2012-11-01",1,11,2,24
0.1642,0.54,0.4,0,4,1,4,2,"2012-11-01",1,11,15,214
0.1642,0.57,0.34,0,4,1,4,1,"2012-11-01",1,11,23,120
0.1642,0.7,0.3,0,5,1,4,1,"2012-11-02",1,11,3,9
0.2985,0.46,0.38,0,5,1,4,1,"2012-11-02",1,11,10,205
0.4179,0.46,0.36,0,5,1,4,2,"2012-11-02",1,11,20,227
0.2985,0.53,0.34,0,5,1,4,1,"2012-11-02",1,11,23,126
0.1045,0.61,0.3,0,0,0,4,1,"2012-11-04",1,11,0,108
0.1343,0.61,0.28,0,0,0,4,1,"2012-11-04",1,11,6,24
0.1343,0.56,0.3,0,0,0,4,1,"2012-11-04",1,11,8,155
0,0.53,0.32,0,0,0,4,1,"2012-11-04",1,11,9,220
